Start Time,Date,Month,Time,Hour,Minute,A124 (HQ),A136 (HQ),A143 (HQ),A168 (HQ),A226 (HQ),A235 (HQ),A236 (HQ),A318 (HQ),A345 (HQ),A346 (HQ),Boardroom (HQ),District Counsel (HQ),B108 (Admin),B124 (Admin),B207 (Admin),B228 (Admin),B232 (Admin),C209,C212,C225,D102,D131,Evergreen (BHA),G111 (BHA),G112 (BHA),Maple (BHA),R-316 Rinc,Computers (BHA)
8/3/16 8:45,8/3/16,8,8:45:00,8,45,0,1,0,2,0,0,3,9,1,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1
8/3/16 9:00,8/3/16,8,9:00:00,9,0,0,1,0,2,0,0,3,1,2,4,2,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,1
8/3/16 9:15,8/3/16,8,9:15:00,9,15,0,1,0,2,0,0,3,1,2,4,2,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,1
8/3/16 9:30,8/3/16,8,9:30:00,9,30,0,1,1,2,0,3,3,1,2,4,2,0,0,0,0,0,2,0,1,0,1,3,2,0,0,1,0,1
8/3/16 9:45,8/3/16,8,9:45:00,9,45,0,1,1,3,0,3,3,1,2,1,2,0,0,0,0,0,2,0,1,0,1,3,2,0,0,1,0,1
8/3/16 10:00,8/3/16,8,10:00:00,10,0,0,1,1,3,1,1,3,1,2,4,2,0,0,0,0,0,7,0,0,3,1,1,2,0,0,1,0,1
8/3/16 10:15,8/3/16,8,10:15:00,10,15,0,1,1,3,1,1,3,1,2,4,2,0,0,0,0,0,7,0,0,3,1,1,2,0,0,1,0,1
8/3/16 10:30,8/3/16,8,10:30:00,10,30,0,1,1,3,1,0,3,1,2,3,2,0,0,0,0,0,7,0,0,0,1,0,2,0,2,1,0,1
8/3/16 10:45,8/3/16,8,10:45:00,10,45,0,1,1,3,1,0,3,1,2,3,2,0,0,0,0,0,7,0,0,0,1,0,2,0,2,1,0,1
8/3/16 11:00,8/3/16,8,11:00:00,11,0,0,1,1,4,0,1,3,2,2,3,2,0,0,0,0,0,7,0,0,0,1,0,2,0,2,1,0,1
8/3/16 11:15,8/3/16,8,11:15:00,11,15,0,1,1,4,0,1,3,2,2,3,2,0,0,0,0,0,7,0,0,0,1,0,2,0,2,1,0,1
8/3/16 11:30,8/3/16,8,11:30:00,11,30,0,1,1,4,0,0,3,0,0,1,2,0,0,0,0,0,7,0,0,0,2,0,2,0,0,1,0,1
8/3/16 11:45,8/3/16,8,11:45:00,11,45,0,1,1,4,0,0,3,0,0,1,2,0,0,0,0,0,7,0,0,0,2,0,2,0,0,1,0,1
8/3/16 12:00,8/3/16,8,12:00:00,12,0,0,1,1,2,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/3/16 12:15,8/3/16,8,12:15:00,12,15,0,1,1,2,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/3/16 12:30,8/3/16,8,12:30:00,12,30,0,1,1,2,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/3/16 12:45,8/3/16,8,12:45:00,12,45,0,1,1,2,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/3/16 13:00,8/3/16,8,13:00:00,13,0,0,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,1,0,1
8/3/16 13:15,8/3/16,8,13:15:00,13,15,0,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,1,0,1
8/3/16 13:30,8/3/16,8,13:30:00,13,30,0,1,1,3,0,1,6,1,0,1,0,0,0,0,2,0,2,0,1,0,1,0,2,0,0,1,0,1
8/3/16 13:45,8/3/16,8,13:45:00,13,45,0,1,1,3,0,1,6,1,0,1,0,0,0,0,2,0,2,0,1,0,1,0,2,0,0,1,0,1
8/3/16 14:00,8/3/16,8,14:00:00,14,0,0,1,20,3,0,0,6,1,2,1,0,1,0,0,2,0,1,1,1,0,1,0,2,0,2,1,0,1
8/3/16 14:15,8/3/16,8,14:15:00,14,15,0,1,20,3,0,0,6,1,2,1,0,1,0,0,2,0,1,1,1,0,1,0,2,0,2,1,0,1
8/3/16 14:30,8/3/16,8,14:30:00,14,30,0,1,20,3,0,2,6,1,2,1,0,1,0,0,0,0,1,1,1,0,1,0,2,0,2,1,0,1
8/3/16 14:45,8/3/16,8,14:45:00,14,45,0,1,20,3,0,2,6,1,2,1,0,1,0,0,0,0,1,1,1,0,1,0,2,0,2,1,0,1
8/3/16 15:00,8/3/16,8,15:00:00,15,0,0,1,20,2,0,0,1,1,0,1,1,1,0,0,0,0,7,0,1,0,2,7,2,0,0,1,0,1
8/3/16 15:15,8/3/16,8,15:15:00,15,15,0,1,20,2,0,0,1,1,0,1,1,1,0,0,0,0,7,0,1,0,2,7,2,0,0,1,0,1
8/3/16 15:30,8/3/16,8,15:30:00,15,30,0,1,0,2,0,0,1,1,0,9,1,0,0,0,0,0,7,0,1,7,2,7,2,0,0,1,0,1
8/3/16 15:45,8/3/16,8,15:45:00,15,45,0,1,0,2,0,0,1,1,0,9,1,0,0,0,0,0,7,0,1,7,2,7,2,0,0,1,0,1
8/3/16 16:00,8/3/16,8,16:00:00,16,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,4,0,1,7,2,7,2,0,0,1,0,1
8/3/16 16:15,8/3/16,8,16:15:00,16,15,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,4,0,1,7,2,7,2,0,0,1,0,1
8/3/16 16:30,8/3/16,8,16:30:00,16,30,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,4,0,1,0,1,0,2,0,0,1,0,1
8/3/16 16:45,8/3/16,8,16:45:00,16,45,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,4,0,1,0,1,0,2,0,0,1,0,1
8/3/16 17:00,8/3/16,8,17:00:00,17,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 17:15,8/3/16,8,17:15:00,17,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 17:30,8/3/16,8,17:30:00,17,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 17:45,8/3/16,8,17:45:00,17,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 18:00,8/3/16,8,18:00:00,18,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 18:15,8/3/16,8,18:15:00,18,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 18:30,8/3/16,8,18:30:00,18,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 18:45,8/3/16,8,18:45:00,18,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 19:00,8/3/16,8,19:00:00,19,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 19:15,8/3/16,8,19:15:00,19,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 19:30,8/3/16,8,19:30:00,19,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 19:45,8/3/16,8,19:45:00,19,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 20:00,8/3/16,8,20:00:00,20,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 20:15,8/3/16,8,20:15:00,20,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 20:30,8/3/16,8,20:30:00,20,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 20:45,8/3/16,8,20:45:00,20,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 21:00,8/3/16,8,21:00:00,21,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 21:15,8/3/16,8,21:15:00,21,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 21:30,8/3/16,8,21:30:00,21,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 21:45,8/3/16,8,21:45:00,21,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 22:00,8/3/16,8,22:00:00,22,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 22:15,8/3/16,8,22:15:00,22,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 22:30,8/3/16,8,22:30:00,22,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 22:45,8/3/16,8,22:45:00,22,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 23:00,8/3/16,8,23:00:00,23,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 23:15,8/3/16,8,23:15:00,23,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 23:30,8/3/16,8,23:30:00,23,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/3/16 23:45,8/3/16,8,23:45:00,23,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 0:00,8/4/16,8,0:00:00,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 0:15,8/4/16,8,0:15:00,0,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 0:30,8/4/16,8,0:30:00,0,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 0:45,8/4/16,8,0:45:00,0,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 1:00,8/4/16,8,1:00:00,1,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 1:15,8/4/16,8,1:15:00,1,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 1:30,8/4/16,8,1:30:00,1,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 1:45,8/4/16,8,1:45:00,1,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 2:00,8/4/16,8,2:00:00,2,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 2:15,8/4/16,8,2:15:00,2,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 2:30,8/4/16,8,2:30:00,2,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 2:45,8/4/16,8,2:45:00,2,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 3:00,8/4/16,8,3:00:00,3,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 3:15,8/4/16,8,3:15:00,3,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 3:30,8/4/16,8,3:30:00,3,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 3:45,8/4/16,8,3:45:00,3,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 4:00,8/4/16,8,4:00:00,4,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 4:15,8/4/16,8,4:15:00,4,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 4:30,8/4/16,8,4:30:00,4,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 4:45,8/4/16,8,4:45:00,4,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 5:00,8/4/16,8,5:00:00,5,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 5:15,8/4/16,8,5:15:00,5,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 5:30,8/4/16,8,5:30:00,5,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 5:45,8/4/16,8,5:45:00,5,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 6:00,8/4/16,8,6:00:00,6,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 6:15,8/4/16,8,6:15:00,6,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 6:30,8/4/16,8,6:30:00,6,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 6:45,8/4/16,8,6:45:00,6,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 7:00,8/4/16,8,7:00:00,7,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/4/16 7:15,8/4/16,8,7:15:00,7,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,1
8/4/16 7:30,8/4/16,8,7:30:00,7,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,6,2,0,0,1,0,1
8/4/16 7:45,8/4/16,8,7:45:00,7,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,6,2,0,0,1,0,1
8/4/16 8:00,8/4/16,8,8:00:00,8,0,0,1,0,2,0,3,1,1,0,2,2,0,0,0,0,0,1,2,4,0,2,0,4,0,0,2,0,4
8/4/16 8:15,8/4/16,8,8:15:00,8,15,0,1,0,2,0,3,1,1,0,2,2,0,0,0,0,0,1,2,4,0,2,0,4,0,0,2,0,4
8/4/16 8:30,8/4/16,8,8:30:00,8,30,0,1,0,2,0,4,12,1,0,2,2,0,0,0,0,0,1,2,4,0,1,0,2,0,2,3,0,3
8/4/16 8:45,8/4/16,8,8:45:00,8,45,0,1,0,2,0,4,12,1,1,2,2,0,0,0,0,0,1,2,4,0,1,0,2,0,2,3,0,3
8/4/16 9:00,8/4/16,8,9:00:00,9,0,0,1,0,2,0,0,12,1,1,2,2,0,0,0,0,0,6,1,4,0,1,4,2,0,0,3,0,3
8/4/16 9:15,8/4/16,8,9:15:00,9,15,0,1,0,2,0,0,12,1,1,2,2,0,0,0,0,0,6,1,4,0,1,4,2,0,0,3,0,3
8/4/16 9:30,8/4/16,8,9:30:00,9,30,0,1,0,2,0,0,12,1,0,3,2,0,0,0,1,0,6,1,4,0,1,0,2,0,2,3,0,3
8/4/16 9:45,8/4/16,8,9:45:00,9,45,0,1,0,2,0,0,12,1,0,3,2,0,0,0,1,0,6,1,4,0,1,0,2,0,2,3,0,3
8/4/16 10:00,8/4/16,8,10:00:00,10,0,0,1,0,2,4,1,4,1,2,3,2,0,0,0,1,0,4,0,4,0,1,0,2,0,2,3,0,3
8/4/16 10:15,8/4/16,8,10:15:00,10,15,0,1,0,2,4,1,4,1,2,3,2,0,0,0,1,0,4,0,4,0,1,0,2,0,2,3,0,3
8/4/16 10:30,8/4/16,8,10:30:00,10,30,0,1,0,3,4,1,4,1,0,7,2,0,0,0,1,0,1,7,4,0,1,0,2,0,0,3,0,3
8/4/16 10:45,8/4/16,8,10:45:00,10,45,0,1,0,3,4,1,4,1,0,7,2,0,0,0,1,0,1,7,4,0,1,0,2,0,0,3,0,3
8/4/16 11:00,8/4/16,8,11:00:00,11,0,0,1,1,3,4,5,4,1,2,7,2,0,0,0,1,0,5,7,4,0,1,1,2,0,0,3,0,3
8/4/16 11:15,8/4/16,8,11:15:00,11,15,0,1,1,3,4,5,4,1,2,7,2,0,0,0,1,0,5,7,4,0,1,1,2,0,0,3,0,3
8/4/16 11:30,8/4/16,8,11:30:00,11,30,0,1,1,3,4,0,1,1,2,2,2,0,0,0,0,0,5,0,0,0,2,1,2,0,2,1,0,3
8/4/16 11:45,8/4/16,8,11:45:00,11,45,0,1,1,3,4,0,1,1,2,2,2,0,0,0,1,0,5,0,0,0,2,1,2,0,2,1,0,3
8/4/16 12:00,8/4/16,8,12:00:00,12,0,0,1,1,3,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,1,0,3
8/4/16 12:15,8/4/16,8,12:15:00,12,15,0,1,1,3,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,1,0,3
8/4/16 12:30,8/4/16,8,12:30:00,12,30,0,1,1,2,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,2,1,0,3
8/4/16 12:45,8/4/16,8,12:45:00,12,45,0,1,1,2,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,2,1,0,3
8/4/16 13:00,8/4/16,8,13:00:00,13,0,0,1,1,2,0,5,1,0,0,2,0,0,0,0,0,0,2,0,1,0,1,10,2,0,2,1,0,3
8/4/16 13:15,8/4/16,8,13:15:00,13,15,0,1,1,2,0,5,1,0,0,2,0,0,0,0,0,0,2,0,1,0,1,10,2,0,2,1,0,3
8/4/16 13:30,8/4/16,8,13:30:00,13,30,0,2,1,3,0,5,4,2,0,2,0,0,0,0,0,0,2,0,1,0,1,9,2,0,0,1,0,3
8/4/16 13:45,8/4/16,8,13:45:00,13,45,0,2,1,3,0,5,4,2,0,2,0,0,0,0,0,0,2,0,1,0,1,9,2,0,0,1,0,3
8/4/16 14:00,8/4/16,8,14:00:00,14,0,0,2,1,3,1,3,4,2,0,5,2,0,0,0,0,0,8,2,1,0,1,9,2,0,1,1,0,3
8/4/16 14:15,8/4/16,8,14:15:00,14,15,0,2,1,3,1,0,4,2,0,5,2,0,0,0,0,0,8,2,1,0,1,9,2,0,1,1,0,3
8/4/16 14:30,8/4/16,8,14:30:00,14,30,0,2,1,2,1,0,4,2,0,8,2,0,0,0,0,0,8,2,1,0,1,0,2,0,1,1,0,3
8/4/16 14:45,8/4/16,8,14:45:00,14,45,0,2,1,2,1,0,4,2,0,8,2,0,0,0,0,0,8,2,1,0,1,0,2,0,1,1,0,3
8/4/16 15:00,8/4/16,8,15:00:00,15,0,0,1,1,2,10,0,1,5,0,8,2,0,0,0,17,0,1,0,4,0,2,8,2,0,0,1,0,3
8/4/16 15:15,8/4/16,8,15:15:00,15,15,0,1,1,2,10,0,1,5,0,8,2,0,0,0,17,0,1,0,4,0,2,8,2,0,0,1,0,3
8/4/16 15:30,8/4/16,8,15:30:00,15,30,0,1,0,2,10,4,4,5,2,2,2,0,0,0,17,0,1,0,4,0,2,8,2,0,0,1,0,3
8/4/16 15:45,8/4/16,8,15:45:00,15,45,0,1,0,2,10,4,4,5,2,2,2,0,0,0,17,0,1,0,4,0,2,8,2,0,0,1,0,3
8/4/16 16:00,8/4/16,8,16:00:00,16,0,0,1,0,2,1,4,1,5,6,5,0,0,0,0,0,0,1,0,0,4,2,0,2,0,0,1,0,3
8/4/16 16:15,8/4/16,8,16:15:00,16,15,0,1,0,2,1,4,1,5,6,5,0,0,0,0,0,0,1,0,0,4,2,0,2,0,0,1,0,3
8/4/16 16:30,8/4/16,8,16:30:00,16,30,0,1,0,2,0,0,1,5,0,5,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,3
8/4/16 16:45,8/4/16,8,16:45:00,16,45,0,1,0,2,0,0,1,5,0,5,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,3
8/4/16 17:00,8/4/16,8,17:00:00,17,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3
8/4/16 17:15,8/4/16,8,17:15:00,17,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3
8/4/16 17:30,8/4/16,8,17:30:00,17,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3
8/4/16 17:45,8/4/16,8,17:45:00,17,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3
8/4/16 18:00,8/4/16,8,18:00:00,18,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 18:15,8/4/16,8,18:15:00,18,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 18:30,8/4/16,8,18:30:00,18,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 18:45,8/4/16,8,18:45:00,18,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 19:00,8/4/16,8,19:00:00,19,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 19:15,8/4/16,8,19:15:00,19,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 19:30,8/4/16,8,19:30:00,19,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 19:45,8/4/16,8,19:45:00,19,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 20:00,8/4/16,8,20:00:00,20,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 20:15,8/4/16,8,20:15:00,20,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 20:30,8/4/16,8,20:30:00,20,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 20:45,8/4/16,8,20:45:00,20,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 21:00,8/4/16,8,21:00:00,21,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 21:15,8/4/16,8,21:15:00,21,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 21:30,8/4/16,8,21:30:00,21,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 21:45,8/4/16,8,21:45:00,21,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 22:00,8/4/16,8,22:00:00,22,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 22:15,8/4/16,8,22:15:00,22,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 22:30,8/4/16,8,22:30:00,22,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 22:45,8/4/16,8,22:45:00,22,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 23:00,8/4/16,8,23:00:00,23,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 23:15,8/4/16,8,23:15:00,23,15,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 23:30,8/4/16,8,23:30:00,23,30,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/4/16 23:45,8/4/16,8,23:45:00,23,45,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 0:00,8/5/16,8,0:00:00,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 0:15,8/5/16,8,0:15:00,0,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 0:30,8/5/16,8,0:30:00,0,30,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 0:45,8/5/16,8,0:45:00,0,45,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 1:00,8/5/16,8,1:00:00,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
8/5/16 1:15,8/5/16,8,1:15:00,1,15,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
